ID	Nome_Da_Imagem	Score_Com_Virgula
2383	DAB_IMIP_Tratamento/IMIP_ACE2/7716_20G/7716_20G_ACE2_40X_3.tiff	3,266
2384	DAB_IMIP_Tratamento/IMIP_ACE2/7716_20G/7716_20G_ACE2_40X_2.tiff	2,2779
2385	DAB_IMIP_Tratamento/IMIP_ACE2/5164_21E/5164_21E_ACE2_40X_1.tiff	1,4239
2386	DAB_IMIP_Tratamento/IMIP_ACE2/5164_21E/5164_21E_ACE2_10X_2.tiff	0,4643
2387	DAB_IMIP_Tratamento/IMIP_ACE2/5164_21E/5164_21E_ACE2_10X_1.tiff	0,5157
2388	DAB_IMIP_Tratamento/IMIP_ACE2/4124_21E/4124_21E_ACE2_10X_2.tiff	0,86
2389	DAB_IMIP_Tratamento/IMIP_ACE2/4124_21E/4124_21E_ACE2_40X_1.tiff	6,08
2390	DAB_IMIP_Tratamento/IMIP_ACE2/4124_21E/4124_21E_ACE2_40X_7.tiff	4,9873
2391	DAB_IMIP_Tratamento/IMIP_ACE2/4124_21E/4124_21E_ACE2_40X_4.tiff	2,6935
2392	DAB_IMIP_Tratamento/IMIP_ACE2/4124_21E/4124_21E_ACE2_40X_5.tiff	4,3156
2393	DAB_IMIP_Tratamento/IMIP_ACE2/4124_21E/4124_21E_ACE2_40X_2.tiff	1,8802
2394	DAB_IMIP_Tratamento/IMIP_ACE2/4124_21E/4124_21E_ACE2_10X_1.tiff	1,961
2395	DAB_IMIP_Tratamento/IMIP_ACE2/4124_21E/4124_21E_ACE2_40X_3.tiff	3,9995
2396	DAB_IMIP_Tratamento/IMIP_ACE2/5086_21F/5086_21F_ACE2_40X_6.tiff	7,7232
2397	DAB_IMIP_Tratamento/IMIP_ACE2/5086_21F/5086_21F_ACE2_40X_7.tiff	7,1907
2398	DAB_IMIP_Tratamento/IMIP_ACE2/5086_21F/5086_21F_ACE2_40X_1.tiff	18,6126
2399	DAB_IMIP_Tratamento/IMIP_ACE2/5086_21F/5086_21F_ACE2_40X_2.tiff	7,6292
2400	DAB_IMIP_Tratamento/IMIP_ACE2/5086_21F/5086_21F_ACE2_10X_1.tiff	12,7987
2401	DAB_IMIP_Tratamento/IMIP_ACE2/5086_21F/5086_21F_ACE2_40X_3.tiff	23,6456
2402	DAB_IMIP_Tratamento/IMIP_ACE2/5086_21F/5086_21F_ACE2_40X_4.tiff	10,0395
2403	DAB_IMIP_Tratamento/IMIP_ACE2/5086_21F/5086_21F_ACE2_40X_5.tiff	7,4788
2404	DAB_IMIP_Tratamento/IMIP_ACE2/4003_21G/4003_21G_ACE2_10X_1.tiff	0,1053
2405	DAB_IMIP_Tratamento/IMIP_ACE2/4003_21G/4003_21G_ACE2_10X_2.tiff	0,0891
2406	DAB_IMIP_Tratamento/IMIP_ACE2/4003_21G/4003_21G_ACE2_10X_3.tiff	0,5534
2407	DAB_IMIP_Tratamento/IMIP_ACE2/5339_2C/5339_21C_ACE2_10X_3.tiff	0,9005
2408	DAB_IMIP_Tratamento/IMIP_ACE2/5339_2C/5339_21C_ACE2_40X_1.tiff	2,3597
2409	DAB_IMIP_Tratamento/IMIP_ACE2/5339_2C/5339_21C_ACE2_10X_2.tiff	0,3505
2410	DAB_IMIP_Tratamento/IMIP_ACE2/5339_2C/5339_21C_ACE2_10X_1.tiff	0,38
2411	DAB_IMIP_Tratamento/IMIP_ACE2/5028_21E/5028_21E_ACE2_40X_2.tiff	4,2107
2412	DAB_IMIP_Tratamento/IMIP_ACE2/5028_21E/5028_21E_ACE2_10X_1.tiff	0,4218
2413	DAB_IMIP_Tratamento/IMIP_ACE2/5028_21E/5028_21E_ACE2_40X_1_1.tiff	0,4169
2414	DAB_IMIP_Tratamento/IMIP_ACE2/5028_21E/5028_21E_ACE2_10X_2.tiff	0,4936
2415	DAB_IMIP_Tratamento/IMIP_ACE2/5028_21E/5028_21E_ACE2_40X_1.tiff	3,5229
2416	DAB_IMIP_Tratamento/IMIP_ACE2/5028_21E/5028_21E_ACE2_40X_2_1.tiff	0,5942
2417	DAB_IMIP_Tratamento/IMIP_ACE2/4328_21G_SLIDE_2/4328_21G_ACE2_40X_4.tiff	4,3943
2418	DAB_IMIP_Tratamento/IMIP_ACE2/4328_21G_SLIDE_2/4328_21G_ACE2_40X_5.tiff	3,0159
2419	DAB_IMIP_Tratamento/IMIP_ACE2/4328_21G_SLIDE_2/4328_21G_ACE2_40X_2.tiff	2,6036
2420	DAB_IMIP_Tratamento/IMIP_ACE2/4328_21G_SLIDE_2/4328_21G_ACE2_40X_3.tiff	3,5645
2421	DAB_IMIP_Tratamento/IMIP_ACE2/4328_21G_SLIDE_2/4328_21G_ACE2_10X_1.tiff	0,5674
2422	DAB_IMIP_Tratamento/IMIP_ACE2/4328_21G_SLIDE_2/4328_21G_ACE2_40X_1.tiff	2,3472
2423	DAB_IMIP_Tratamento/IMIP_ACE2/4328_21G_SLIDE_2/4328_21G_ACE2_10X_3.tiff	0,7698
2424	DAB_IMIP_Tratamento/IMIP_ACE2/4328_21G_SLIDE_2/4328_21G_ACE2_40X_6.tiff	3,3309
2425	DAB_IMIP_Tratamento/IMIP_ACE2/5377_21E/5377_21E_ACE2_40X_6.tiff	5,3509
2426	DAB_IMIP_Tratamento/IMIP_ACE2/5377_21E/5377_21E_ACE2_10X_2.tiff	0,3412
2427	DAB_IMIP_Tratamento/IMIP_ACE2/5377_21E/5377_21E_ACE2_40X_1.tiff	5,5834
2428	DAB_IMIP_Tratamento/IMIP_ACE2/5377_21E/5377_21E_ACE2_40X_2.tiff	4,5798
2429	DAB_IMIP_Tratamento/IMIP_ACE2/5377_21E/5377_21E_ACE2_10X_1_1.tiff	0,9278
2430	DAB_IMIP_Tratamento/IMIP_ACE2/5377_21E/5377_21E_ACE2_10X_1.tiff	4,7766
2431	DAB_IMIP_Tratamento/IMIP_ACE2/5377_21E/5377_21E_ACE2_40X_3.tiff	3,1306
2432	DAB_IMIP_Tratamento/IMIP_ACE2/5377_21E/5377_21E_ACE2_40X_5.tiff	2,0009
2433	DAB_IMIP_Tratamento/IMIP_ACE2/6520_21E/6520_21E_ACE2_40X_1.tiff	16,5641
2434	DAB_IMIP_Tratamento/IMIP_ACE2/6520_21E/6520_21E_ACE2_10X_3.tiff	18,5985
2435	DAB_IMIP_Tratamento/IMIP_ACE2/6520_21E/6520_21E_ACE2_10X_2.tiff	7,3659
2436	DAB_IMIP_Tratamento/IMIP_ACE2/6520_21E/6520_21E_ACE2_40X_7.tiff	25,3381
2437	DAB_IMIP_Tratamento/IMIP_ACE2/6520_21E/6520_21E_ACE2_40X_6.tiff	23,3513
2438	DAB_IMIP_Tratamento/IMIP_ACE2/6520_21E/6520_21E_ACE2_40X_5.tiff	12,3714
2439	DAB_IMIP_Tratamento/IMIP_ACE2/6520_21E/6520_21E_ACE2_40X_4.tiff	5,8031
2440	DAB_IMIP_Tratamento/IMIP_ACE2/6520_21E/6520_21E_ACE2_40X_4_1.tiff	16,3845
2441	DAB_IMIP_Tratamento/IMIP_ACE2/6520_21E/6520_21E_ACE2_40X_8.tiff	21,8334
2442	DAB_IMIP_Tratamento/IMIP_ACE2/6520_21E/6520_21E_ACE2_40X_3.tiff	19,0077
2443	DAB_IMIP_Tratamento/IMIP_ACE2/6520_21E/6520_21E_ACE2_10X_1.tiff	14,1849
2444	DAB_IMIP_Tratamento/IMIP_ACE2/6520_21E/6520_21E_ACE2_40X_2.tiff	14,3041
2445	DAB_IMIP_Tratamento/IMIP_ACE2/5112_21E/5112_21E_ACE2_10X_1.tiff	0,1128
2446	DAB_IMIP_Tratamento/IMIP_ACE2/5112_21E/5112_21E_ACE2_10X_3.tiff	0,0748
2447	DAB_IMIP_Tratamento/IMIP_ACE2/5112_21E/5112_21E_ACE2_10X_2.tiff	0,3193
2448	DAB_IMIP_Tratamento/IMIP_ACE2/3831_21D/383_21D_ACE2_10X_1.tiff	0,3977
2449	DAB_IMIP_Tratamento/IMIP_ACE2/3831_21D/383_21D_ACE2_10X_2.tiff	2,0519
2450	DAB_IMIP_Tratamento/IMIP_ACE2/3831_21D/383_21D_ACE2_40X_1.tiff	6,0542
2451	DAB_IMIP_Tratamento/IMIP_ACE2/3830_21D/3830_21D_ACE2_10X_1.tiff	1,9564
2452	DAB_IMIP_Tratamento/IMIP_ACE2/3830_21D/3830_21D_ACE2_40X_1.tiff	2,4721
2453	DAB_IMIP_Tratamento/IMIP_ACE2/23_11_ACE2/3833_21H/3833_21H_ACE2_40X_1.tiff	2,2399
2454	DAB_IMIP_Tratamento/IMIP_ACE2/23_11_ACE2/3833_21H/3833_21H_ACE2_40X_6.tiff	2,5427
2455	DAB_IMIP_Tratamento/IMIP_ACE2/23_11_ACE2/3833_21H/3833_21H_ACE2_40X_5.tiff	3,006
2456	DAB_IMIP_Tratamento/IMIP_ACE2/23_11_ACE2/3833_21H/3833_21H_ACE2_40X_4.tiff	1,491
2457	DAB_IMIP_Tratamento/IMIP_ACE2/23_11_ACE2/3833_21H/3833_21H_ACE2_10X_1.tiff	0,0925
2458	DAB_IMIP_Tratamento/IMIP_ACE2/23_11_ACE2/3833_21H/3833_21H_ACE2_40X_3.tiff	1,8702
2459	DAB_IMIP_Tratamento/IMIP_ACE2/23_11_ACE2/3833_21H/3833_21H_ACE2_40X_2.tiff	1,9844
2460	DAB_IMIP_Tratamento/IMIP_ACE2/23_11_ACE2/3441_21D/3441_21D_ACE2_40X_1.tiff	25,5212
2461	DAB_IMIP_Tratamento/IMIP_ACE2/23_11_ACE2/3441_21D/3441_21D_ACE2_10X_2.tiff	0,3059
2462	DAB_IMIP_Tratamento/IMIP_ACE2/23_11_ACE2/3441_21D/3441_21D_ACE2_10X_1.tiff	2,5104
2463	DAB_IMIP_Tratamento/IMIP_ACE2/23_11_ACE2/3441_21D/3441_21D_ACE2_40X_3.tiff	26,6986
2464	DAB_IMIP_Tratamento/IMIP_ACE2/23_11_ACE2/3441_21D/3441_21D_ACE2_40X_2.tiff	8,1141
2465	DAB_IMIP_Tratamento/IMIP_ACE2/23_11_ACE2/5019_21J/5019_21J_ACE2_40X_1.tiff	7,1159
2466	DAB_IMIP_Tratamento/IMIP_ACE2/23_11_ACE2/5019_21J/5019_21J_ACE2_10X_3.tiff	5,6033
2467	DAB_IMIP_Tratamento/IMIP_ACE2/23_11_ACE2/5019_21J/5019_21J_ACE2_10X_2.tiff	3,0115
2468	DAB_IMIP_Tratamento/IMIP_ACE2/23_11_ACE2/5019_21J/5019_21J_ACE2_40X_2.tiff	5,2327
2469	DAB_IMIP_Tratamento/IMIP_ACE2/23_11_ACE2/5019_21J/5019_21J_ACE2_40X_5.tiff	8,8592
2470	DAB_IMIP_Tratamento/IMIP_ACE2/23_11_ACE2/5019_21J/5019_21J_ACE2_40X_4.tiff	4,4903
2471	DAB_IMIP_Tratamento/IMIP_ACE2/3763_21C/3763_21C_ACE2_40X_6.tiff	1,1741
2472	DAB_IMIP_Tratamento/IMIP_ACE2/3763_21C/3763_21C_ACE2_40X_7.tiff	0,6029
2473	DAB_IMIP_Tratamento/IMIP_ACE2/3763_21C/3763_21C_ACE2_10X_2.tiff	0,0677
2474	DAB_IMIP_Tratamento/IMIP_ACE2/3763_21C/3763_21C_ACE2_40X_1.tiff	1,4804
2475	DAB_IMIP_Tratamento/IMIP_ACE2/3763_21C/3763_21C_ACE2_40X_2.tiff	1,0347
2476	DAB_IMIP_Tratamento/IMIP_ACE2/3763_21C/3763_21C_ACE2_40X_3.tiff	1,2819
2477	DAB_IMIP_Tratamento/IMIP_ACE2/3763_21C/3763_21C_ACE2_10X_1.tiff	0,1308
2478	DAB_IMIP_Tratamento/IMIP_ACE2/3763_21C/3763_21C_ACE2_40X_8.tiff	1,1235
2479	DAB_IMIP_Tratamento/IMIP_ACE2/3763_21C/3763_21C_ACE2_40X_5.tiff	0,8935
2480	DAB_IMIP_Tratamento/IMIP_ACE2/4540_21D/4540_21D_ACE2_10X_1.tiff	0,8345
2481	DAB_IMIP_Tratamento/IMIP_ACE2/4540_21D/4540_21D_ACE2_40X_3.tiff	3,8722
2482	DAB_IMIP_Tratamento/IMIP_ACE2/4540_21D/4540_21D_ACE2_40X_2.tiff	3,4033
2483	DAB_IMIP_Tratamento/IMIP_ACE2/4540_21D/4540_21D_ACE2_40X_5.tiff	2,599
2484	DAB_IMIP_Tratamento/IMIP_ACE2/4540_21D/4540_21D_ACE2_40X_4.tiff	3,0207
2485	DAB_IMIP_Tratamento/IMIP_ACE2/4540_21D/4540_21D_ACE2_40X_6.tiff	3,5084
2486	DAB_IMIP_Tratamento/IMIP_ACE2/4540_21D/4540_21D_ACE2_40X_1.tiff	3,7451
2487	DAB_IMIP_Tratamento/IMIP_ACE2/4540_21D/4540_21D_ACE2_10X_2.tiff	0,4172
2488	DAB_IMIP_Tratamento/IMIP_ACE2/5029_21/5029_21_ACE2_10X_2.tiff	5,4655
2489	DAB_IMIP_Tratamento/IMIP_ACE2/5029_21/5029_21_ACE2_40X_1.tiff	9,5336
2490	DAB_IMIP_Tratamento/IMIP_ACE2/5029_21/5029_21_ACE2_40X_5.tiff	29,2595
2491	DAB_IMIP_Tratamento/IMIP_ACE2/5029_21/5029_21_ACE2_40X_2.tiff	10,8696
2492	DAB_IMIP_Tratamento/IMIP_ACE2/5029_21/5029_21_ACE2_40X_3.tiff	8,5184
2493	DAB_IMIP_Tratamento/IMIP_ACE2/3835_21D_SLIDE_2/3835_21D_ACE2_40X_5.tiff	2,3224
2494	DAB_IMIP_Tratamento/IMIP_ACE2/3835_21D_SLIDE_2/3835_21D_ACE2_10X_1.tiff	0,8292
2495	DAB_IMIP_Tratamento/IMIP_ACE2/3835_21D_SLIDE_2/3835_21D_ACE2_40X_3.tiff	4,3122
2496	DAB_IMIP_Tratamento/IMIP_ACE2/3835_21D_SLIDE_2/3835_21D_ACE2_40X_2.tiff	6,5061
2497	DAB_IMIP_Tratamento/IMIP_ACE2/3835_21D_SLIDE_2/3835_21D_ACE2_40X_1.tiff	7,3629
2498	DAB_IMIP_Tratamento/IMIP_ACE2/3835_21D_SLIDE_2/3835_21D_ACE2_10X_2.tiff	0,8944
2499	DAB_IMIP_Tratamento/IMIP_ACE2/4541_21E/4541_21E_ACE2_10X_1.tiff	1,6636
2500	DAB_IMIP_Tratamento/IMIP_ACE2/4541_21E/4541_21E_ACE2_10X_2.tiff	0,5886
2501	DAB_IMIP_Tratamento/IMIP_ACE2/4541_21E/4541_21E_ACE2_10X_3.tiff	0,3559
2502	DAB_IMIP_Tratamento/IMIP_ACE2/4541_21E/4541_21E_ACE2_40X_1.tiff	2,4127
2503	DAB_IMIP_Tratamento/IMIP_ACE2/5033_21F/5033_21F_ACE2_40X_1.tiff	4,55
2504	DAB_IMIP_Tratamento/IMIP_ACE2/5033_21F/5033_21F_ACE2_10X_2.tiff	1,2128
2505	DAB_IMIP_Tratamento/IMIP_ACE2/5033_21F/5033_21F_ACE2_40X_5.tiff	2,3289
2506	DAB_IMIP_Tratamento/IMIP_ACE2/5033_21F/5033_21F_ACE2_40X_4.tiff	2,5757
2507	DAB_IMIP_Tratamento/IMIP_ACE2/5033_21F/5033_21F_ACE2_10X_1.tiff	1,147
2508	DAB_IMIP_Tratamento/IMIP_ACE2/5033_21F/5033_21F_ACE2_40X_3.tiff	3,58
2509	DAB_IMIP_Tratamento/IMIP_ACE2/5033_21F/5033_21F_ACE2_40X_2.tiff	3,6778
2510	DAB_IMIP_Tratamento/IMIP_ACE2/4839_21E/4839_21E_ACE2_10X_1.tiff	0,2283
2511	DAB_IMIP_Tratamento/IMIP_ACE2/4839_21E/4839_21E_ACE2_40X_2.tiff	1,2525
2512	DAB_IMIP_Tratamento/IMIP_ACE2/4839_21E/4839_21E_ACE2_10X_3.tiff	0,6117
2513	DAB_IMIP_Tratamento/IMIP_ACE2/4839_21E/4839_21E_ACE2_40X_1.tiff	1,3413
2514	DAB_IMIP_Tratamento/IMIP_ACE2/4841_21G/4841_21G_ACE2_40X_4.tiff	2,1566
2515	DAB_IMIP_Tratamento/IMIP_ACE2/4841_21G/4841_21G_ACE2_40X_2.tiff	5,4468
2516	DAB_IMIP_Tratamento/IMIP_ACE2/4841_21G/4841_21G_ACE2_10X_1.tiff	3,5619
2517	DAB_IMIP_Tratamento/IMIP_ACE2/4841_21G/4841_21G_ACE2_40X_1.tiff	9,2717
2518	DAB_IMIP_Tratamento/IMIP_ACE2/4841_21G/4841_21G_ACE2_40X_6.tiff	18,5554
2519	DAB_IMIP_Tratamento/IMIP_ACE2/4841_21G/4841_21G_ACE2_40X_7.tiff	4,8527
2520	DAB_IMIP_Tratamento/IMIP_ACE2/5341_21F/5341_21F_ACE2_40X_1.tiff	1,7868
2521	DAB_IMIP_Tratamento/IMIP_ACE2/5341_21F/5341_21F_ACE2_10X_2.tiff	0,292
2522	DAB_IMIP_Tratamento/IMIP_ACE2/5341_21F/5341_21F_ACE2_40X_5.tiff	2,2154
2523	DAB_IMIP_Tratamento/IMIP_ACE2/5341_21F/5341_21F_ACE2_40X_4.tiff	4,5064
2524	DAB_IMIP_Tratamento/IMIP_ACE2/5341_21F/5341_21F_ACE2_40X_3.tiff	2,6205
2525	DAB_IMIP_Tratamento/IMIP_ACE2/5341_21F/5341_21F_ACE2_40X_2.tiff	1,392
2526	DAB_IMIP_Tratamento/IMIP_ACE2/5666_21E/5666_21E_ACE2_40X_2.tiff	2,3707
2527	DAB_IMIP_Tratamento/IMIP_ACE2/5666_21E/5666_21E_ACE2_10X_1.tiff	0,9166
2528	DAB_IMIP_Tratamento/IMIP_ACE2/5666_21E/5666_21E_ACE2_40X_4.tiff	2,2398
2529	DAB_IMIP_Tratamento/IMIP_ACE2/5666_21E/5666_21E_ACE2_40X_8.tiff	1,6941
2530	DAB_IMIP_Tratamento/IMIP_ACE2/5666_21E/5666_21E_ACE2_40X_5.tiff	3,343
2531	DAB_IMIP_Tratamento/IMIP_ACE2/5666_21E/5666_21E_ACE2_40X_6.tiff	2,3851
2532	DAB_IMIP_Tratamento/IMIP_ACE2/5666_21E/5666_21E_ACE2_40X3.tiff	4,6628
2533	DAB_IMIP_Tratamento/IMIP_ACE2/5666_21E/5666_21E_ACE2_40X_1.tiff	4,232
2534	DAB_IMIP_Tratamento/IMIP_ACE2/4578_21E/4578_21E_ACE2_10X_3.tiff	1,0014
2535	DAB_IMIP_Tratamento/IMIP_ACE2/4578_21E/4578_21E_ACE2_40X_1.tiff	3,4618
2536	DAB_IMIP_Tratamento/IMIP_ACE2/4578_21E/4578_21E_ACE2_10X_2.tiff	0,4491
2537	DAB_IMIP_Tratamento/IMIP_ACE2/4578_21E/4578_21E_ACE2_40X_7.tiff	3,7875
2538	DAB_IMIP_Tratamento/IMIP_ACE2/4578_21E/4578_21E_ACE2_40X_6.tiff	2,1392
2539	DAB_IMIP_Tratamento/IMIP_ACE2/4578_21E/4578_21E_ACE2_40X_5.tiff	4,625
2540	DAB_IMIP_Tratamento/IMIP_ACE2/4578_21E/4578_21E_ACE2_40X_4.tiff	2,9329
2541	DAB_IMIP_Tratamento/IMIP_ACE2/4578_21E/4578_21E_ACE2_10X_1.tiff	0,5162
2542	DAB_IMIP_Tratamento/IMIP_ACE2/4578_21E/4578_21E_ACE2_40X_3.tiff	1,7197
2543	DAB_IMIP_Tratamento/IMIP_ACE2/4578_21E/4578_21E_ACE2_40X_2.tiff	2,9366
2544	DAB_IMIP_Tratamento/IMIP_ACE2/6193_21E/6193_21E_ACE2_40X_1.tiff	4,2033
2545	DAB_IMIP_Tratamento/IMIP_ACE2/6193_21E/6193_21E_ACE2_10X_2.tiff	0,3825
2546	DAB_IMIP_Tratamento/IMIP_ACE2/6193_21E/6193_21E_ACE2_40X_5.tiff	2,9747
2547	DAB_IMIP_Tratamento/IMIP_ACE2/6193_21E/6193_21E_ACE2_40X_4.tiff	3,8314
2548	DAB_IMIP_Tratamento/IMIP_ACE2/6193_21E/6193_21E_ACE2_10X_1.tiff	1,8427
2549	DAB_IMIP_Tratamento/IMIP_ACE2/6193_21E/6193_21E_ACE2_40X_2.tiff	2,712
2550	DAB_IMIP_Tratamento/IMIP_ACE2/4545_21E/4545_21E_ACE2_40X_5.tiff	14,0196
2551	DAB_IMIP_Tratamento/IMIP_ACE2/4545_21E/4545_21E_ACE2_40X_4.tiff	3,9377
2552	DAB_IMIP_Tratamento/IMIP_ACE2/4545_21E/4545_21E_ACE2_40X_15.tiff	7,5739
2553	DAB_IMIP_Tratamento/IMIP_ACE2/4545_21E/4545_21E_ACE2_10X_1.tiff	1,0772
2554	DAB_IMIP_Tratamento/IMIP_ACE2/4545_21E/4545_21E_ACE2_40X_3.tiff	5,5254
2555	DAB_IMIP_Tratamento/IMIP_ACE2/4545_21E/4545_21E_ACE2_40X_2.tiff	6,4645
2556	DAB_IMIP_Tratamento/IMIP_ACE2/4545_21E/4545_21E_ACE2_40X_1.tiff	6,1059
2557	DAB_IMIP_Tratamento/IMIP_ACE2/4545_21E/4545_21E_ACE2_10X_2.tiff	15,7599
2558	DAB_IMIP_Tratamento/IMIP_ACE2/4545_21E/4545_21E_ACE2_40X_7.tiff	25,6549
2559	DAB_IMIP_Tratamento/IMIP_ACE2/4545_21E/4545_21E_ACE2_40X_6.tiff	22,1299
2560	DAB_IMIP_Tratamento/IMIP_ACE2/5905_20D/59905_20D_ACE2_10X_1.tiff	28,3175
2561	DAB_IMIP_Tratamento/IMIP_ACE2/4547_21E/4547_21E_ACE2_10X_1.tiff	0,4536
2562	DAB_IMIP_Tratamento/IMIP_ACE2/4547_21E/4547_21E_ACE2_40X_1.tiff	2,417
2563	DAB_IMIP_Tratamento/IMIP_ACE2/4547_21E/4547_21E_ACE2_10X_2.tiff	0,131
2564	DAB_IMIP_Tratamento/IMIP_ACE2/3835_21D/3835_21D_ACE2_40X_5.tiff	12,5638
2565	DAB_IMIP_Tratamento/IMIP_ACE2/3835_21D/3835_21D_ACE2_40X_9.tiff	10,5508
2566	DAB_IMIP_Tratamento/IMIP_ACE2/3835_21D/3835_21D_ACE2_40X_8.tiff	59,357
2567	DAB_IMIP_Tratamento/IMIP_ACE2/3835_21D/3835_21D_ACE2_40X_4.tiff	12,163
2568	DAB_IMIP_Tratamento/IMIP_ACE2/3835_21D/3835_21D_ACE2_10X_1.tiff	6,8014
2569	DAB_IMIP_Tratamento/IMIP_ACE2/3835_21D/3835_21D_ACE2_40X_3.tiff	12,7273
2570	DAB_IMIP_Tratamento/IMIP_ACE2/3835_21D/3835_21D_ACE2_40X_2.tiff	12,2931
2571	DAB_IMIP_Tratamento/IMIP_ACE2/3835_21D/3835_21D_ACE2_10X_3.tiff	10,7385
2572	DAB_IMIP_Tratamento/IMIP_ACE2/3835_21D/3835_21D_ACE2_40X_1.tiff	13,9722
2573	DAB_IMIP_Tratamento/IMIP_ACE2/3835_21D/3835_21D_ACE2_10X_2.tiff	7,7455
2574	DAB_IMIP_Tratamento/IMIP_ACE2/3835_21D/3835_21D_ACE2_40X_7.tiff	18,9897
2575	DAB_IMIP_Tratamento/IMIP_ACE2/3835_21D/3835_21D_ACE2_40X_6.tiff	48,1718
2576	DAB_IMIP_Tratamento/IMIP_ACE2/4328_21G/4328_21G_ACE2_40X_4.tiff	5,6745
2577	DAB_IMIP_Tratamento/IMIP_ACE2/4328_21G/4328_21G_ACE2_40X_5.tiff	3,881
2578	DAB_IMIP_Tratamento/IMIP_ACE2/4328_21G/4328_21G_ACE2_40X_2.tiff	2,122
2579	DAB_IMIP_Tratamento/IMIP_ACE2/4328_21G/4328_21G_ACE2_40X_3.tiff	5,9083
2580	DAB_IMIP_Tratamento/IMIP_ACE2/4328_21G/4328_21G_ACE2_10X_1.tiff	1,6618
2581	DAB_IMIP_Tratamento/IMIP_ACE2/4328_21G/4328_21G_ACE2_10X_2.tiff	0,8692
2582	DAB_IMIP_Tratamento/IMIP_ACE2/4328_21G/4328_21G_ACE2_40X_1.tiff	5,1289
2583	DAB_IMIP_Tratamento/IMIP_ACE2/4328_21G/4328_21G_ACE2_40X_6.tiff	4,2927
2584	DAB_IMIP_Tratamento/IMIP_CD28/5159_21E_CD28_40X_1.tiff	18,5477
2585	DAB_IMIP_Tratamento/IMIP_CD28/5159_21E_CD28_40X_2.tiff	16,7377
2586	DAB_IMIP_Tratamento/IMIP_CD28/5159_21E_CD28_10X_0.tiff	22,546
2587	DAB_IMIP_Tratamento/IMIP_CD28/5159_21E_CD28_40X_3.tiff	25,9625
2588	DAB_IMIP_Tratamento/IMIP_CD28/5159_21E_CD28_40X_4.tiff	18,2166
2589	DAB_IMIP_Tratamento/IMIP_CD28/5669_21E/5669_21E_CD28_40X_1.tiff	5,9936
2590	DAB_IMIP_Tratamento/IMIP_CD28/5669_21E/5669_21E_CD28_10X_0.tiff	4,6733
2591	DAB_IMIP_Tratamento/IMIP_CD28/5669_21E/5669_21E_CD28_40X_2.tiff	6,2903
2592	DAB_IMIP_Tratamento/IMIP_CD28/5669_21E/5669_21E_CD28_40X_3.tiff	1,6571
2593	DAB_IMIP_Tratamento/IMIP_CD28/5669_21E/5669_21E_CD28_40X_4.tiff	6,158
2594	DAB_IMIP_Tratamento/IMIP_CD28/6519_21F/6519_21F_CD28_10X_0.tiff	4,3293
2595	DAB_IMIP_Tratamento/IMIP_CD28/6519_21F/6519_21F_CD28_40X_2.tiff	1,6987
2596	DAB_IMIP_Tratamento/IMIP_CD28/6519_21F/6519_21F_CD28_40X_3.tiff	1,6432
2597	DAB_IMIP_Tratamento/IMIP_CD28/6519_21F/6519_21F_CD28_40X_4.tiff	0,9206
2598	DAB_IMIP_Tratamento/IMIP_CD28/6519_21F/6519_21F_CD28_40X_1.tiff	2,6336
2599	DAB_IMIP_Tratamento/IMIP_CD28/4579_21/4579_21_CD28_40X_1.tiff	6,2635
2600	DAB_IMIP_Tratamento/IMIP_CD28/4579_21/4579_21_CD28_40X_2.tiff	5,3821
2601	DAB_IMIP_Tratamento/IMIP_CD28/4579_21/4579_21_CD28_10X_0.tiff	2,53
2602	DAB_IMIP_Tratamento/IMIP_CD28/4579_21/4579_21_CD28_40X_3.tiff	2,2038
2603	DAB_IMIP_Tratamento/IMIP_CD28/4579_21/4579_21_CD28_40X_4.tiff	2,2739
2604	DAB_IMIP_Tratamento/IMIP_CD28/6518_21H/6518_21H_CD28_40X_4.tiff	2,4497
2605	DAB_IMIP_Tratamento/IMIP_CD28/6518_21H/6518_21H_CD28_40X_3.tiff	1,7341
2606	DAB_IMIP_Tratamento/IMIP_CD28/6518_21H/6518_21H_CD28_40X_2.tiff	0,859
2607	DAB_IMIP_Tratamento/IMIP_CD28/6518_21H/6518_21H_CD28_10X_0.tiff	1,2102
2608	DAB_IMIP_Tratamento/IMIP_CD28/6518_21H/6518_21H_CD28_40X_1.tiff	2,1731
2609	DAB_IMIP_Tratamento/IMIP_CD28/4332_21G/4332_21G_CD28_40X_1.tiff	1,204
2610	DAB_IMIP_Tratamento/IMIP_CD28/4332_21G/4332_21G_CD28_40X_3.tiff	0,6665
2611	DAB_IMIP_Tratamento/IMIP_CD28/4332_21G/4332_21G_CD28_40X_2.tiff	1,5468
2612	DAB_IMIP_Tratamento/IMIP_CD28/4332_21G/4332_21G_CD28_10X_0.tiff	0,1713
2613	DAB_IMIP_Tratamento/IMIP_CD28/4332_21G/4332_21G_CD28_40X_4.tiff	0,6254
2614	DAB_IMIP_Tratamento/IMIP_CD28/4574_21E/4574_21E_CD28_40X_4.tiff	2,0652
2615	DAB_IMIP_Tratamento/IMIP_CD28/4574_21E/4574_21E_CD28_40X_3.tiff	6,8718
2616	DAB_IMIP_Tratamento/IMIP_CD28/4574_21E/4574_21E_CD28_10X_0.tiff	3,4092
